,Sentences,Epoch: 1 (ckpt: 831),Epoch: 2 (ckpt: 1662),Epoch: 3 (ckpt: 2493),Epoch: 4 (ckpt: 3324),Epoch: 5 (ckpt: 4155),Epoch: 6 (ckpt: 4986),Epoch: 7 (ckpt: 5817),Epoch: 8 (ckpt: 6648),Epoch: 9 (ckpt: 7479)
4972,"Она говорит Ему: так, Господи! я верую, что Ты Христос, Сын Божий, грядущий в мир.",332.119140625,215.74720764160156,198.63653564453125,175.052978515625,162.34939575195312,152.02972412109375,129.62879943847656,125.75994110107422,119.22319030761719
4973,Ты понимаешь?,993.6109619140625,631.3682861328125,709.580810546875,535.1632690429688,603.4091796875,348.08843994140625,557.8004760742188,655.841064453125,548.3278198242188
4974,"Наконец я совсем отбился от рук, и местная газета сделала репортаж о тёмной стороне Nintendo с моим участием.",2611.874755859375,2082.8916015625,1310.9556884765625,1014.8511962890625,1025.839599609375,814.751220703125,647.0916137695312,578.4598999023438,594.4401245117188
4975,Почему же её так сложно усвоить и так просто ею пренебречь?,2308.11279296875,902.4384155273438,840.6072998046875,658.3272705078125,475.989501953125,431.5808410644531,400.1278381347656,457.50714111328125,370.3592834472656
4976,"Чему вы научились, что приняли и слышали и видели во мне, то исполняйте, – и Бог мира будет с вами.",583.0757446289062,468.3659973144531,339.4275207519531,387.8996887207031,352.0532531738281,278.0533142089844,262.44366455078125,271.712890625,273.1229248046875
4977,Я так не думаю.,240.2125244140625,71.4832763671875,93.27828216552734,60.08655548095703,45.364471435546875,47.0960693359375,41.22831344604492,44.9051513671875,41.053218841552734
4978,Вы здесь: Главная / Генераторы / Деньги / Генератор PayPal деньги [Сумматор],4383.19140625,702.0584106445312,524.9869384765625,309.08837890625,129.03253173828125,182.1558380126953,179.88357543945312,136.06642150878906,99.30595397949219
4979,"дабы они искали Бога, не ощутят ли Его и не найдут ли, хотя Он и недалеко от каждогоиз нас:",644.5357055664062,531.0780639648438,334.07916259765625,435.28466796875,360.0666198730469,355.470947265625,385.8391418457031,356.275146484375,282.53143310546875
4980,"Думаю, знаете.",418.54150390625,503.6321105957031,683.611328125,383.6551818847656,226.65997314453125,160.23822021484375,167.24664306640625,206.0439910888672,199.2203826904297
4981,Многие люди называют её цитатой про «Человека на арене».,4029.033935546875,2600.255859375,1657.105224609375,964.272705078125,491.3018493652344,316.713623046875,320.1187438964844,257.5046691894531,264.27020263671875
4982,Что вам нужнее?,2899.361083984375,1869.037353515625,551.323974609375,548.489990234375,419.67987060546875,531.8804321289062,646.3823852539062,889.66748046875,624.5377197265625
4983,"И случилось Ему в субботу проходить засеянными полями , и ученики Его дорогою начали срывать колосья.",4986.2890625,3854.403076171875,2304.86279296875,1789.052490234375,1824.349609375,2101.050537109375,1742.253173828125,1941.48779296875,2007.5081787109375
4984,"И я, Иоанн, увидел святый город Иерусалим, новый, сходящий от Бога с неба, приготовленный как невеста, украшенная для мужа своего.",1471.2330322265625,804.6387329101562,586.8525390625,415.4588928222656,463.9406433105469,331.4248352050781,375.6070861816406,332.3094177246094,283.9316711425781
4985,"Неужели нам снова знакомиться с вами? Неужели нужны для нас, как для некоторых, одобрительные письма к вам или от вас?",597.9692993164062,404.1153564453125,404.931884765625,341.1364440917969,270.35443115234375,382.81640625,350.2186584472656,338.3624572753906,361.4121398925781
4986,Отдай мне ключи.,5836.416015625,1719.8463134765625,374.1744689941406,571.7702026367188,222.0904541015625,274.226806640625,421.8068542480469,243.9071502685547,341.39990234375
4987,"я желал бы сам быть отлученным от Христа за братьев моих, родных мне по плоти,",2601.563232421875,1735.8306884765625,1259.028076171875,943.0911865234375,751.7394409179688,569.2937622070312,547.1002807617188,432.5895690917969,473.0895080566406
4988,"Всякий, пребывающий в Нем, не согрешает; всякий согрешающий не видел Его и не позналЕго.",875.4735717773438,372.1429748535156,225.3592987060547,202.34674072265625,137.6829376220703,138.4481964111328,119.59750366210938,116.62894439697266,111.4691162109375
4989,Откуда ты это услышал?,1466.205322265625,567.6207885742188,224.4567413330078,222.72889709472656,150.59091186523438,162.34312438964844,162.78660583496094,132.57554626464844,184.96871948242188
4990,И предшествовавшие и сопровождавшие восклицали: осанна! благословен Грядущий во имя Господне!,3035.2333984375,1567.130126953125,1480.214111328125,1393.6083984375,1221.728271484375,1011.3367919921875,839.4569702148438,718.7294921875,808.7199096679688
4991,"Кроется ли причина в свежем воздухе или в самом упражнении, но метод определённо работает.",2243.104736328125,1158.718505859375,719.6613159179688,552.7705078125,421.70391845703125,376.3589782714844,358.8717346191406,365.062744140625,354.5635986328125
4992,"Я пытаюсь перевести денег Мармеладному мишке... (Смех) чтобы он смог отправить весь нужный мармелад и конфеты Шоколадному яйцу, чтобы M&amp;M's приступил к делу.",1984.1153564453125,1045.81103515625,701.4573974609375,711.0348510742188,714.2968139648438,787.4999389648438,710.7022705078125,657.0590209960938,689.0028686523438
4993,"Ибо Он достоин тем большей славы пред Моисеем, чем большую честь имеет в сравнении с домом тот, кто устроил его,",1573.05517578125,1092.8406982421875,914.5750732421875,1271.001708984375,1033.1263427734375,823.9987182617188,730.392578125,999.313720703125,991.7686767578125
4994,"Когда же Он пришел в дом, слепые приступили к Нему.И говорит им Иисус: веруете ли, что Я могу это сделать? Они говорят Ему: ей, Господи!",373.6474304199219,204.68910217285156,173.89016723632812,156.149169921875,102.46446990966797,111.03538513183594,125.19393920898438,115.75223541259766,104.87545013427734
4995,Даю тебе пять минут.,1703.69482421875,530.7015991210938,518.3701171875,543.5221557617188,599.6099243164062,501.1961975097656,467.1891784667969,397.9776306152344,414.6589050292969
